ref_area,sex,classif1,time,obs_value
BEN,SEX_T,AGE_YTHADULT_YGE15,2015.0,44.29525888
BEN,SEX_T,AGE_YTHADULT_Y15-24,2015.0,49.06344827
BEN,SEX_T,AGE_YTHADULT_YGE25,2015.0,43.05700882
BEN,SEX_M,AGE_YTHADULT_YGE15,2015.0,53.30226881
BEN,SEX_M,AGE_YTHADULT_Y15-24,2015.0,57.52049777
BEN,SEX_M,AGE_YTHADULT_YGE25,2015.0,52.31561851
BEN,SEX_F,AGE_YTHADULT_YGE15,2015.0,34.92001975
BEN,SEX_F,AGE_YTHADULT_Y15-24,2015.0,41.59485033
BEN,SEX_F,AGE_YTHADULT_YGE25,2015.0,32.99967361
BEN,SEX_T,AGE_YTHADULT_YGE15,2016.0,43.59843832
