ref_area,indicator,source,sex,classif1,time,obs_value,note_source
X17,POP_2POP_SEX_AGE_NB,XA:8392,SEX_T,AGE_YTHADULT_Y15-64,2018,87549.701,R1:2474
X17,POP_2POP_SEX_AGE_NB,XA:8392,SEX_T,AGE_YTHADULT_Y15-24,2018,32734.785,R1:2474
X17,POP_2POP_SEX_AGE_NB,XA:8392,SEX_T,AGE_YTHADULT_YGE25,2018,59493.236,R1:2474
X17,POP_2POP_SEX_AGE_NB,XA:8392,SEX_T,AGE_5YRBANDS_TOTAL,2019,174308.427,R1:2474
X17,POP_2POP_SEX_AGE_NB,XA:8392,SEX_T,AGE_5YRBANDS_Y00-04,2019,30190.286,R1:2474
X17,POP_2POP_SEX_AGE_NB,XA:8392,SEX_T,AGE_5YRBANDS_Y05-09,2019,26330.868,R1:2474
X17,POP_2POP_SEX_AGE_NB,XA:8392,SEX_T,AGE_5YRBANDS_Y10-14,2019,22388.082,R1:2474
X17,POP_2POP_SEX_AGE_NB,XA:8392,SEX_T,AGE_5YRBANDS_Y15-19,2019,18533.83,R1:2474
X17,POP_2POP_SEX_AGE_NB,XA:8392,SEX_T,AGE_5YRBANDS_Y20-24,2019,15343.39,R1:2474
X17,POP_2POP_SEX_AGE_NB,XA:8392,SEX_T,AGE_5YRBANDS_Y25-29,2019,12950.548,R1:2474
X17,POP_2POP_SEX_AGE_NB,XA:8392,SEX_T,AGE_5YRBANDS_Y30-34,2019,10854.762,R1:2474
X17,POP_2POP_SEX_AGE_NB,XA:8392,SEX_T,AGE_5YRBANDS_Y35-39,2019,8908.586,R1:2474
X17,POP_2POP_SEX_AGE_NB,XA:8392,SEX_T,AGE_5YRBANDS_Y40-44,2019,7199.445,R1:2474
X17,POP_2POP_SEX_AGE_NB,XA:8392,SEX_T,AGE_5YRBANDS_Y45-49,2019,5805.882,R1:2474
X17,POP_2POP_SEX_AGE_NB,XA:8392,SEX_T,AGE_5YRBANDS_Y50-54,2019,4577.64,R1:2474
X17,POP_2POP_SEX_AGE_NB,XA:8392,SEX_T,AGE_5YRBANDS_Y55-59,2019,3652.377,R1:2474
X17,POP_2POP_SEX_AGE_NB,XA:8392,SEX_T,AGE_5YRBANDS_Y60-64,2019,2755.993,R1:2474
X17,POP_2POP_SEX_AGE_NB,XA:8392,SEX_T,AGE_5YRBANDS_YGE65,2019,4816.738,R1:2474
X17,POP_2POP_SEX_AGE_NB,XA:8392,SEX_T,AGE_10YRBANDS_TOTAL,2019,174308.427,R1:2474
X17,POP_2POP_SEX_AGE_NB,XA:8392,SEX_T,AGE_10YRBANDS_YLT15,2019,78909.236,R1:2474
X17,POP_2POP_SEX_AGE_NB,XA:8392,SEX_T,AGE_10YRBANDS_Y15-24,2019,33877.22,R1:2474
X17,POP_2POP_SEX_AGE_NB,XA:8392,SEX_T,AGE_10YRBANDS_Y25-34,2019,23805.31,R1:2474
X17,POP_2POP_SEX_AGE_NB,XA:8392,SEX_T,AGE_10YRBANDS_Y35-44,2019,16108.031,R1:2474
X17,POP_2POP_SEX_AGE_NB,XA:8392,SEX_T,AGE_10YRBANDS_Y45-54,2019,10383.522,R1:2474
X17,POP_2POP_SEX_AGE_NB,XA:8392,SEX_T,AGE_10YRBANDS_Y55-64,2019,6408.37,R1:2474
X17,POP_2POP_SEX_AGE_NB,XA:8392,SEX_T,AGE_10YRBANDS_YGE65,2019,4816.738,R1:2474
X17,POP_2POP_SEX_AGE_NB,XA:8392,SEX_T,AGE_AGGREGATE_TOTAL,2019,174308.427,R1:2474
X17,POP_2POP_SEX_AGE_NB,XA:8392,SEX_T,AGE_AGGREGATE_YLT15,2019,78909.236,R1:2474
X17,POP_2POP_SEX_AGE_NB,XA:8392,SEX_T,AGE_AGGREGATE_Y15-24,2019,33877.22,R1:2474
X17,POP_2POP_SEX_AGE_NB,XA:8392,SEX_T,AGE_AGGREGATE_Y25-54,2019,50296.863,R1:2474
X17,POP_2POP_SEX_AGE_NB,XA:8392,SEX_T,AGE_AGGREGATE_Y55-64,2019,6408.37,R1:2474
X17,POP_2POP_SEX_AGE_NB,XA:8392,SEX_T,AGE_AGGREGATE_YGE65,2019,4816.738,R1:2474
X17,POP_2POP_SEX_AGE_NB,XA:8392,SEX_T,AGE_YTHADULT_YGE15,2019,95399.191,R1:2474
X17,POP_2POP_SEX_AGE_NB,XA:8392,SEX_T,AGE_YTHADULT_Y15-64,2019,90582.453,R1:2474
X17,POP_2POP_SEX_AGE_NB,XA:8392,SEX_T,AGE_YTHADULT_Y15-24,2019,33877.22,R1:2474
X17,POP_2POP_SEX_AGE_NB,XA:8392,SEX_T,AGE_YTHADULT_YGE25,2019,61521.971,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_TOTAL,2015,388472.944,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_Y00-04,2015,62984.679,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_Y05-09,2015,56545.675,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_Y10-14,2015,49873.307,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_Y15-19,2015,43175.968,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_Y20-24,2015,36305.99,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_Y25-29,2015,30312.563,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_Y30-34,2015,25148.164,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_Y35-39,2015,20255.074,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_Y40-44,2015,16192.12,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_Y45-49,2015,12710.667,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_Y50-54,2015,10067.74,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_Y55-59,2015,7991.772,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_Y60-64,2015,6159.211,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_YGE65,2015,10750.015,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_10YRBANDS_TOTAL,2015,388472.944,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_10YRBANDS_YLT15,2015,169403.661,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_10YRBANDS_Y15-24,2015,79481.958,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_10YRBANDS_Y25-34,2015,55460.727,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_10YRBANDS_Y35-44,2015,36447.194,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_10YRBANDS_Y45-54,2015,22778.407,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_10YRBANDS_Y55-64,2015,14150.983,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_10YRBANDS_YGE65,2015,10750.015,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_AGGREGATE_TOTAL,2015,388472.944,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_AGGREGATE_YLT15,2015,169403.661,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_AGGREGATE_Y15-24,2015,79481.958,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_AGGREGATE_Y25-54,2015,114686.328,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_AGGREGATE_Y55-64,2015,14150.983,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_AGGREGATE_YGE65,2015,10750.015,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_YTHADULT_YGE15,2015,219069.284,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_YTHADULT_Y15-64,2015,208319.269,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_YTHADULT_Y15-24,2015,79481.958,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_YTHADULT_YGE25,2015,139587.326,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_TOTAL,2016,399214.865,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_Y00-04,2016,63978.376,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_Y05-09,2016,57729.533,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_Y10-14,2016,51111.363,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_Y15-19,2016,44402.019,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_Y20-24,2016,37460.447,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_Y25-29,2016,31270.513,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_Y30-34,2016,26002.323,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_Y35-39,2016,21030.569,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_Y40-44,2016,16822.003,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_Y45-49,2016,13216.889,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_Y50-54,2016,10417.47,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_Y55-59,2016,8250.04,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_Y60-64,2016,6359.801,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_YGE65,2016,11163.519,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_10YRBANDS_TOTAL,2016,399214.865,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_10YRBANDS_YLT15,2016,172819.272,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_10YRBANDS_Y15-24,2016,81862.466,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_10YRBANDS_Y25-34,2016,57272.836,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_10YRBANDS_Y35-44,2016,37852.572,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_10YRBANDS_Y45-54,2016,23634.359,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_10YRBANDS_Y55-64,2016,14609.841,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_10YRBANDS_YGE65,2016,11163.519,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_AGGREGATE_TOTAL,2016,399214.865,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_AGGREGATE_YLT15,2016,172819.272,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_AGGREGATE_Y15-24,2016,81862.466,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_AGGREGATE_Y25-54,2016,118759.767,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_AGGREGATE_Y55-64,2016,14609.841,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_AGGREGATE_YGE65,2016,11163.519,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_YTHADULT_YGE15,2016,226395.593,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_YTHADULT_Y15-64,2016,215232.074,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_YTHADULT_Y15-24,2016,81862.466,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_YTHADULT_YGE25,2016,144533.127,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_TOTAL,2017,410171.214,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_Y00-04,2017,64941.914,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_Y05-09,2017,58871.92,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_Y10-14,2017,52368.413,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_Y15-19,2017,45635.312,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_Y20-24,2017,38676.16,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_Y25-29,2017,32261.658,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_Y30-34,2017,26858.48,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_Y35-39,2017,21850.778,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_Y40-44,2017,17465.076,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_Y45-49,2017,13763.337,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_Y50-54,2017,10792.243,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_Y55-59,2017,8523.1,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_Y60-64,2017,6579.936,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_YGE65,2017,11582.887,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_10YRBANDS_TOTAL,2017,410171.214,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_10YRBANDS_YLT15,2017,176182.247,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_10YRBANDS_Y15-24,2017,84311.472,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_10YRBANDS_Y25-34,2017,59120.137,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_10YRBANDS_Y35-44,2017,39315.854,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_10YRBANDS_Y45-54,2017,24555.58,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_10YRBANDS_Y55-64,2017,15103.036,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_10YRBANDS_YGE65,2017,11582.887,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_AGGREGATE_TOTAL,2017,410171.214,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_AGGREGATE_YLT15,2017,176182.247,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_AGGREGATE_Y15-24,2017,84311.472,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_AGGREGATE_Y25-54,2017,122991.571,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_AGGREGATE_Y55-64,2017,15103.036,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_AGGREGATE_YGE65,2017,11582.887,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_YTHADULT_YGE15,2017,233988.966,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_YTHADULT_Y15-64,2017,222406.079,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_YTHADULT_Y15-24,2017,84311.472,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_YTHADULT_YGE25,2017,149677.495,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_TOTAL,2018,421324.242,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_Y00-04,2018,65897.383,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_Y05-09,2018,59957.624,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_Y10-14,2018,53628.535,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_Y15-19,2018,46878.351,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_Y20-24,2018,39937.501,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_Y25-29,2018,33288.995,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_Y30-34,2018,27724.755,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_Y35-39,2018,22702.853,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_Y40-44,2018,18127.662,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_Y45-49,2018,14342.485,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_Y50-54,2018,11195.155,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_Y55-59,2018,8813.116,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_Y60-64,2018,6817.687,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_YGE65,2018,12012.139,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_10YRBANDS_TOTAL,2018,421324.242,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_10YRBANDS_YLT15,2018,179483.543,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_10YRBANDS_Y15-24,2018,86815.852,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_10YRBANDS_Y25-34,2018,61013.75,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_10YRBANDS_Y35-44,2018,40830.515,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_10YRBANDS_Y45-54,2018,25537.64,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_10YRBANDS_Y55-64,2018,15630.803,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_10YRBANDS_YGE65,2018,12012.139,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_AGGREGATE_TOTAL,2018,421324.242,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_AGGREGATE_YLT15,2018,179483.543,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_AGGREGATE_Y15-24,2018,86815.852,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_AGGREGATE_Y25-54,2018,127381.905,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_AGGREGATE_Y55-64,2018,15630.803,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_AGGREGATE_YGE65,2018,12012.139,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_YTHADULT_YGE15,2018,241840.699,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_YTHADULT_Y15-64,2018,229828.56,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_YTHADULT_Y15-24,2018,86815.852,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_YTHADULT_YGE25,2018,155024.847,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_TOTAL,2019,432652.118,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_Y00-04,2019,66863.672,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_Y05-09,2019,60984.185,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_Y10-14,2019,54865.092,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_Y15-19,2019,48136.489,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_Y20-24,2019,41217.609,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_Y25-29,2019,34360.532,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_Y30-34,2019,28615.543,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_Y35-39,2019,23564.653,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_Y40-44,2019,18822.318,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_Y45-49,2019,14942.149,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_Y50-54,2019,11630.931,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_Y55-59,2019,9123.988,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_Y60-64,2019,7069.366,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_5YRBANDS_YGE65,2019,12455.591,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_10YRBANDS_TOTAL,2019,432652.118,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_10YRBANDS_YLT15,2019,182712.949,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_10YRBANDS_Y15-24,2019,89354.098,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_10YRBANDS_Y25-34,2019,62976.075,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_10YRBANDS_Y35-44,2019,42386.971,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_10YRBANDS_Y45-54,2019,26573.08,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_10YRBANDS_Y55-64,2019,16193.354,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_10YRBANDS_YGE65,2019,12455.591,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_AGGREGATE_TOTAL,2019,432652.118,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_AGGREGATE_YLT15,2019,182712.949,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_AGGREGATE_Y15-24,2019,89354.098,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_AGGREGATE_Y25-54,2019,131936.125,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_AGGREGATE_Y55-64,2019,16193.354,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_AGGREGATE_YGE65,2019,12455.591,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_YTHADULT_YGE15,2019,249939.169,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_YTHADULT_Y15-64,2019,237483.578,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_YTHADULT_Y15-24,2019,89354.098,R1:2474
X18,POP_2POP_SEX_AGE_NB,XA:8375,SEX_T,AGE_YTHADULT_YGE25,2019,160585.07,R1:2474
X19,POP_2POP_SEX_AGE_NB,XA:8376,SEX_T,AGE_5YRBANDS_TOTAL,2015,62985.035,R1:2474
X19,POP_2POP_SEX_AGE_NB,XA:8376,SEX_T,AGE_5YRBANDS_Y00-04,2015,6812.281,R1:2474
X19,POP_2POP_SEX_AGE_NB,XA:8376,SEX_T,AGE_5YRBANDS_Y05-09,2015,6401.147,R1:2474
X19,POP_2POP_SEX_AGE_NB,XA:8376,SEX_T,AGE_5YRBANDS_Y10-14,2015,5724.098,R1:2474
X19,POP_2POP_SEX_AGE_NB,XA:8376,SEX_T,AGE_5YRBANDS_Y15-19,2015,5653.006,R1:2474
X19,POP_2POP_SEX_AGE_NB,XA:8376,SEX_T,AGE_5YRBANDS_Y20-24,2015,5915.315,R1:2474
X19,POP_2POP_SEX_AGE_NB,XA:8376,SEX_T,AGE_5YRBANDS_Y25-29,2015,6058.339,R1:2474
X19,POP_2POP_SEX_AGE_NB,XA:8376,SEX_T,AGE_5YRBANDS_Y30-34,2015,5458.215,R1:2474
X19,POP_2POP_SEX_AGE_NB,XA:8376,SEX_T,AGE_5YRBANDS_Y35-39,2015,4413.968,R1:2474
X19,POP_2POP_SEX_AGE_NB,XA:8376,SEX_T,AGE_5YRBANDS_Y40-44,2015,3753.511,R1:2474
X19,POP_2POP_SEX_AGE_NB,XA:8376,SEX_T,AGE_5YRBANDS_Y45-49,2015,3139.937,R1:2474
X19,POP_2POP_SEX_AGE_NB,XA:8376,SEX_T,AGE_5YRBANDS_Y50-54,2015,2632.968,R1:2474
X19,POP_2POP_SEX_AGE_NB,XA:8376,SEX_T,AGE_5YRBANDS_Y55-59,2015,2187.125,R1:2474
X19,POP_2POP_SEX_AGE_NB,XA:8376,SEX_T,AGE_5YRBANDS_Y60-64,2015,1739.049,R1:2474
X19,POP_2POP_SEX_AGE_NB,XA:8376,SEX_T,AGE_5YRBANDS_YGE65,2015,3096.076,R1:2474
